year,exporter_iso3,exporter_name,importer_iso3,importer_name,trade_value_thousand_usd,quantity_metric_tons,quantity_missing
2017,CAN,Canada,USA,USA,53236497.621,137257720.155,0
2017,SAU,Saudi Arabia,JPN,Japan,25623261.536,63427300.0,0
2017,RUS,Russian Federation,CHN,China,20598233.288,54127758.852,0
2017,SAU,Saudi Arabia,CHN,China,20514965.132,52179521.0,0
2017,AGO,Angola,CHN,China,20122697.996,50416003.7,0
2017,SAU,Saudi Arabia,USA,USA,18184827.847,45305323.554,0
2017,SAU,Saudi Arabia,KOR,Rep. of Korea,17032190.881,43061840.0,0
2017,RUS,Russian Federation,NLD,Netherlands,16675807.228,44928850.251,0
2017,ARE,United Arab Emirates,JPN,Japan,15641447.932,37702368.8,0
2017,IRQ,Iraq,IND,India,15241431.574,42171210.0,0
2017,SAU,Saudi Arabia,IND,India,14344564.978,35848780.0,0
2017,IRQ,Iraq,CHN,China,13812852.179,36815227.6,0
2017,OMN,Oman,CHN,China,12374603.703,31006893.83,0
2017,NLD,Netherlands,BEL,Belgium,12368065.72,24654481.265,0
2017,IRN,Iran,CHN,China,11928933.144,27552731.635,0
2017,IRQ,Iraq,USA,USA,11096288.387,27645075.326,0
2017,NOR,Norway,GBR,United Kingdom,10979926.392,28803782.698,0
2017,VEN,Venezuela,USA,USA,10719988.874,26707570.097,0
2017,MEX,Mexico,USA,USA,10265998.858,25576508.273,0
2017,IRN,Iran,IND,India,9251630.526,20994088.307,0
2017,RUS,Russian Federation,DEU,Germany,9063722.777,25487618.444,0
2017,KWT,Kuwait,KOR,Rep. of Korea,8339102.899,22245180.0,0
2017,KAZ,Kazakhstan,ITA,Italy,8102923.925,6211878.992,0
2017,IRN,Iran,KOR,Rep. of Korea,7573696.644,18010062.638,0
2017,BRA,Brazil,CHN,China,7387851.279,22270204.246,0
2017,NGA,Nigeria,IND,India,7249302.541,16979330.0,0
2017,KWT,Kuwait,CHN,China,7083003.095,18243452.0,0
2017,USA,USA,CAN,Canada,6903457.819,17524354.231,0
2017,VEN,Venezuela,CHN,China,6565537.755,21761404.0,0
2017,ARE,United Arab Emirates,IND,India,6560100.213,16560693.0,0
2017,NGA,Nigeria,USA,USA,6548208.015,16314077.06,0
2017,RUS,Russian Federation,POL,Poland,6442979.152,17601635.573,0
2017,IRQ,Iraq,KOR,Rep. of Korea,6335831.4,17835970.0,0
2017,VEN,Venezuela,IND,India,5891263.084,19426024.0,0
2017,RUS,Russian Federation,ITA,Italy,5835418.511,10755581.992,0
2017,ARE,United Arab Emirates,THA,Thailand,5366333.744,13945242.62,0
2017,RUS,Russian Federation,BLR,Belarus,5259257.435,18067669.664,0
2017,GBR,United Kingdom,NLD,Netherlands,5191381.347,13132858.497,0
2017,AZE,Azerbaijan,ITA,Italy,5159831.666,12193700.0,0
2017,ARE,United Arab Emirates,KOR,Rep. of Korea,5060691.031,12170854.0,0
2017,NLD,Netherlands,DEU,Germany,4822873.423,10392189.531,0
2017,QAT,Qatar,JPN,Japan,4688658.877,11541897.0,0
2017,RUS,Russian Federation,KOR,Rep. of Korea,4683735.847,7848958.68,0
2017,COL,Colombia,USA,USA,4492503.295,14266606.166,0
2017,SAU,Saudi Arabia,THA,Thailand,4418980.903,12939913.0,0
2017,KWT,Kuwait,JPN,Japan,4392805.9,11534800.0,0
2017,KWT,Kuwait,IND,India,4324843.147,11175744.0,0
2017,NOR,Norway,NLD,Netherlands,4285518.38,10953645.392,0
2017,SAU,Saudi Arabia,BHR,Bahrain,4245516.0,10577195.321,0
2017,ARE,United Arab Emirates,CHN,China,4156681.661,10157654.0,0
2017,USA,USA,CHN,China,4014005.522,8200651.054,0
2017,NGA,Nigeria,ESP,Spain,3884858.84,9435470.0,0
2017,KAZ,Kazakhstan,NLD,Netherlands,3642739.724,7438761.182,0
2017,QAT,Qatar,KOR,Rep. of Korea,3636690.611,7920450.0,0
2017,COG,Congo,CHN,China,3601415.813,9002728.1,0
2017,GBR,United Kingdom,CHN,China,3574813.634,8516304.56,0
2017,IRQ,Iraq,GRC,Greece,3548882.895,9991429.0,0
2017,IRN,Iran,JPN,Japan,3499043.408,8520754.824,0
2017,RUS,Russian Federation,FIN,Finland,3476860.717,9841488.929,0
2017,ECU,Ecuador,USA,USA,3466867.995,10509397.138,0
2017,IRN,Iran,ITA,Italy,3377763.84,9413670.0,0
2017,COL,Colombia,CHN,China,3352307.807,5757565.529,0
2017,RUS,Russian Federation,JPN,Japan,3249220.337,8641090.725,0
2017,IRQ,Iraq,ITA,Italy,3174599.527,8703250.0,0
2017,AGO,Angola,IND,India,3130750.845,7780435.0,0
2017,IRQ,Iraq,NLD,Netherlands,3083139.439,8391450.0,0
2017,MEX,Mexico,ESP,Spain,3025953.214,9568220.0,0
2017,SAU,Saudi Arabia,ZAF,South Africa,2974405.512,8183005.0,0
2017,NOR,Norway,DEU,Germany,2917351.052,7162970.507,0
2017,KWT,Kuwait,USA,USA,2813691.015,7009974.628,0
2017,KAZ,Kazakhstan,FRA,France,2813309.371,7765453.355,0
2017,LBY,Libya,DEU,Germany,2755172.218,6650390.0,0
2017,BRA,Brazil,USA,USA,2754112.846,9032755.188,0
2017,RUS,Russian Federation,SWE,Sweden,2726890.005,4474826.258,0
2017,MYS,Malaysia,CHN,China,2687924.235,5215516.657,0
2017,SAU,Saudi Arabia,FRA,France,2652510.745,6541080.0,0
2017,RUS,Russian Federation,LTU,Lithuania,2521858.556,5621047.628,0
2017,IRN,Iran,FRA,France,2517305.33,6781860.0,0
2017,SAU,Saudi Arabia,ESP,Spain,2492894.357,6309720.0,0
2017,AGO,Angola,USA,USA,2480175.454,6179060.498,0
2017,SAU,Saudi Arabia,ITA,Italy,2393682.673,6178510.0,0
2017,MEX,Mexico,IND,India,2389476.389,7500257.0,0
2017,MYS,Malaysia,AUS,Australia,2382331.922,6481977.136,0
2017,IRN,Iran,ARE,United Arab Emirates,2336405.679,5677240.0,0
2017,LBY,Libya,ESP,Spain,2220691.776,5457160.0,0
2017,GBR,United Kingdom,DEU,Germany,2175857.323,5236985.252,0
2017,DZA,Algeria,FRA,France,2167412.398,4963806.061,0
2017,COL,Colombia,PAN,Panama,2131836.306,6280021.0,0
2017,LBY,Libya,ITA,Italy,2093409.651,5236460.0,0
2017,NGA,Nigeria,FRA,France,2006930.775,4786675.01,0
2017,RUS,Russian Federation,SVK,Slovakia,1998457.381,5440464.229,0
2017,GBR,United Kingdom,KOR,Rep. of Korea,1983183.644,4515304.076,0
2017,SAU,Saudi Arabia,CAN,Canada,1943922.369,4843050.076,0
2017,ARE,United Arab Emirates,PAK,Pakistan,1842155.955,5427650.0,0
2017,USA,USA,NLD,Netherlands,1805157.682,2991586.944,0
2017,USA,USA,GBR,United Kingdom,1740486.992,4111622.7,0
2017,NGA,Nigeria,NLD,Netherlands,1687458.106,4058990.034,0
2017,BRA,Brazil,CHL,Chile,1669522.064,4828367.013,0
2017,NGA,Nigeria,ZAF,South Africa,1669192.37,4106036.0,0
2017,SAU,Saudi Arabia,IDN,Indonesia,1664632.325,4131289.0,0
2017,MYS,Malaysia,THA,Thailand,1657842.507,3249963.505,0
2017,NOR,Norway,FRA,France,1632985.693,4091420.701,0
2017,IRN,Iran,ESP,Spain,1615868.701,4381770.0,0
2017,NOR,Norway,SWE,Sweden,1613004.536,3944115.794,0
2017,NGA,Nigeria,GBR,United Kingdom,1602258.518,3883978.0,0
2017,RUS,Russian Federation,HUN,Hungary,1585323.783,4399861.267,0
2017,GAB,Gabon,CHN,China,1579060.516,3808902.6,0
2017,RUS,Russian Federation,BGR,Bulgaria,1556155.219,4571418.475,0
2017,NOR,Norway,DNK,Denmark,1547113.788,3634609.189,0
2017,MYS,Malaysia,IND,India,1532024.371,3555783.712,0
2017,LBY,Libya,FRA,France,1524817.525,3581403.0,0
2017,BRA,Brazil,IND,India,1522915.135,4755386.354,0
2017,NGA,Nigeria,DEU,Germany,1515333.608,3680140.0,0
2017,RUS,Russian Federation,CZE,Czechia,1500198.76,4064237.637,0
2017,GHA,Ghana,CHN,China,1462450.77,3495886.0,0
2017,IRQ,Iraq,ESP,Spain,1428385.867,4058510.0,0
2017,MEX,Mexico,KOR,Rep. of Korea,1423734.517,4477142.0,0
2017,IRN,Iran,GRC,Greece,1401943.383,3875087.0,0
2017,OMN,Oman,IND,India,1401223.579,3614437.0,0
2017,KAZ,Kazakhstan,ESP,Spain,1382581.314,3713563.651,0
2017,SAU,Saudi Arabia,BRA,Brazil,1375376.011,3751015.0,0
2017,LBY,Libya,CHN,China,1362224.41,3220458.5,0
2017,KWT,Kuwait,NLD,Netherlands,1353488.752,3708290.0,0
2017,DZA,Algeria,GBR,United Kingdom,1352546.694,3251435.404,0
2017,QAT,Qatar,IND,India,1345204.843,3298898.0,0
2017,ARE,United Arab Emirates,NZL,New Zealand,1333634.1,3322589.848,0
2017,AGO,Angola,ZAF,South Africa,1326536.904,3420128.0,0
2017,SAU,Saudi Arabia,PAK,Pakistan,1293220.998,3992238.0,0
2017,SSD,South Sudan,CHN,China,1270029.558,3432740.0,0
2017,LBY,Libya,USA,USA,1250371.831,3115151.864,0
2017,KWT,Kuwait,ITA,Italy,1247068.426,3409290.0,0
2017,NGA,Nigeria,SWE,Sweden,1205369.738,2892530.0,0
2017,RUS,Russian Federation,THA,Thailand,1204732.439,2123078.816,0
2017,NGA,Nigeria,IDN,Indonesia,1195912.538,3280419.0,0
2017,ARE,United Arab Emirates,AUS,Australia,1180117.15,3241906.4,0
2017,GBR,United Kingdom,ESP,Spain,1096526.173,2238549.016,0
2017,SAU,Saudi Arabia,JOR,Jordan,1094048.571,2794522.0,0
2017,CHE,Switzerland,ISR,Israel,1090495.0,28991800.0,0
2017,LBY,Libya,GBR,United Kingdom,1084612.866,2709781.0,0
2017,AZE,Azerbaijan,DEU,Germany,1079392.512,2469571.0,0
2017,IRQ,Iraq,DEU,Germany,1069845.097,3074565.0,0
2017,ECU,Ecuador,CHL,Chile,1055217.066,3432624.539,0
2017,GBR,United Kingdom,ISR,Israel,1052791.333,17169170.241,0
2017,RUS,Russian Federation,ROU,Romania,1051224.398,3123241.807,0
2017,KAZ,Kazakhstan,AUT,Austria,1044247.424,2393760.0,0
2017,RUS,Russian Federation,IND,India,1038341.085,2881033.55,0
2017,IDN,Indonesia,THA,Thailand,1033157.655,2870226.256,0
2017,DZA,Algeria,NLD,Netherlands,1029332.929,2522203.255,0
2017,GNQ,Equatorial Guinea,CHN,China,1029204.411,2427654.0,0
2017,QAT,Qatar,THA,Thailand,1021908.286,2739722.6,0
2017,AZE,Azerbaijan,CZE,Czechia,1020841.597,2425500.0,0
2017,ECU,Ecuador,PER,Peru,1020397.424,3418583.958,0
2017,VNM,Viet Nam,CHN,China,1019428.263,2360431.0,0
2017,AZE,Azerbaijan,CAN,Canada,1016923.924,2533544.326,0
2017,IRQ,Iraq,JPN,Japan,1008101.711,2704910.0,0
2017,BRA,Brazil,ESP,Spain,1001645.803,3679880.51,0
2017,NOR,Norway,ESP,Spain,989626.478,2509148.446,0
2017,AGO,Angola,ESP,Spain,977714.788,2532682.0,0
2017,DZA,Algeria,DEU,Germany,970486.987,2283654.0,0
2017,DZA,Algeria,USA,USA,964988.618,2309859.133,0
2017,RUS,Russian Federation,PRT,Portugal,950141.44,2877049.75,0
2017,KAZ,Kazakhstan,KOR,Rep. of Korea,949018.628,1292389.188,0
2017,RUS,Russian Federation,FRA,France,948234.105,3961830.622,0
2017,KAZ,Kazakhstan,ROU,Romania,894687.31,2938888.398,0
2017,GBR,United Kingdom,FRA,France,888820.629,1927162.648,0
2017,MYS,Malaysia,IDN,Indonesia,884393.745,2177948.592,0
2017,EGY,Egypt,CHN,China,880227.079,2084225.7,0
2017,GBR,United Kingdom,SWE,Sweden,861839.084,2189104.275,0
2017,AUS,Australia,IDN,Indonesia,857809.486,2151817.241,0
2017,KAZ,Kazakhstan,CHN,China,853349.848,2421920.158,0
2017,SAU,Saudi Arabia,GRC,Greece,829839.664,2171390.4,0
2017,AUS,Australia,CHN,China,829329.337,1829525.436,0
2017,KAZ,Kazakhstan,GRC,Greece,815465.387,2490380.424,0
2017,USA,USA,KOR,Rep. of Korea,793707.2,1786051.695,0
2017,MEX,Mexico,JPN,Japan,781412.066,2233370.0,0
2017,DZA,Algeria,IND,India,781019.581,1833115.098,0
2017,AZE,Azerbaijan,PRT,Portugal,778079.34,1855004.0,0
2017,DZA,Algeria,BRA,Brazil,775878.034,1715614.571,0
2017,NOR,Norway,USA,USA,774562.784,1991304.108,0
2017,DZA,Algeria,ITA,Italy,774282.337,2002769.24,0
2017,COL,Colombia,BHS,Bahamas,772620.205,2425854.1,0
2017,MYS,Malaysia,SGP,Singapore,771660.588,1778480.0,0
2017,NGA,Nigeria,CAN,Canada,759399.734,1891953.608,0
2017,RUS,Russian Federation,ESP,Spain,757303.197,2247197.83,0
2017,NOR,Norway,IRL,Ireland,747696.254,1820794.992,0
2017,SAU,Saudi Arabia,GBR,United Kingdom,746574.117,1882201.0,0
2017,BRA,Brazil,URY,Uruguay,739971.188,2178470.6,0
2017,EGY,Egypt,DEU,Germany,737404.332,1775740.0,0
2017,IDN,Indonesia,USA,USA,735623.324,1813852.446,0
2017,IDN,Indonesia,JPN,Japan,723260.243,1871472.184,0
2017,RUS,Russian Federation,TTO,Trinidad and Tobago,717152.492,1807953.0,0
2017,RUS,Russian Federation,GBR,United Kingdom,716390.216,2252049.608,0
2017,AZE,Azerbaijan,FRA,France,715908.435,1613245.0,0
2017,NOR,Norway,CAN,Canada,715349.572,1867170.663,0
2017,CHN,China,JPN,Japan,703947.696,1895250.0,0
2017,EGY,Egypt,IND,India,700565.07,2179742.0,0
2017,SAU,Saudi Arabia,MYS,Malaysia,690195.107,1768430.0,0
2017,NGA,Nigeria,ITA,Italy,675631.937,1740930.0,0
2017,SAU,Saudi Arabia,POL,Poland,669937.994,1792658.7,0
2017,IDN,Indonesia,SGP,Singapore,663992.397,1536022.72,0
2017,BEL,Belgium,NLD,Netherlands,662906.013,1212212.89,0
2017,DZA,Algeria,BEL,Belgium,660281.126,1266627.985,0
2017,NOR,Norway,FIN,Finland,659175.359,1444213.174,0
2017,IDN,Indonesia,AUS,Australia,655176.494,1734834.803,0
2017,DZA,Algeria,CAN,Canada,645605.087,1562316.494,0
2017,AUS,Australia,THA,Thailand,642371.459,1471061.25,0
2017,USA,USA,ITA,Italy,638845.497,1437330.02,0
2017,IRN,Iran,NLD,Netherlands,633973.113,1698975.0,0
2017,YEM,Yemen,CHN,China,632776.771,1566935.0,0
2017,NOR,Norway,CHN,China,627698.242,1421938.0,0
2017,LBY,Libya,KOR,Rep. of Korea,626359.919,1335179.9,0
2017,KAZ,Kazakhstan,IND,India,622307.748,2019352.782,0
2017,AUS,Australia,KOR,Rep. of Korea,610818.211,1277429.431,0
2017,BLR,Belarus,DEU,Germany,606609.6,1620900.0,0
2017,ARE,United Arab Emirates,LKA,Sri Lanka,602753.047,1499490.0,0
2017,SAU,Saudi Arabia,PRT,Portugal,602074.672,1549153.7,0
2017,OMN,Oman,JPN,Japan,597024.084,1581370.0,0
2017,COL,Colombia,LCA,Saint Lucia,593060.313,1855976.3,0
2017,KAZ,Kazakhstan,PRT,Portugal,593043.843,1430624.877,0
2017,IDN,Indonesia,MYS,Malaysia,591331.785,1155916.215,0
2017,DZA,Algeria,KOR,Rep. of Korea,584620.937,943968.275,0
2017,BRN,Brunei Darussalam,IND,India,581175.909,1309960.699,0
2017,ARE,United Arab Emirates,MYS,Malaysia,576203.884,1404340.0,0
2017,GBR,United Kingdom,IRL,Ireland,576158.578,1044988.176,0
2017,ARG,Argentina,CHN,China,574928.079,1425549.9,0
2017,LBY,Libya,GRC,Greece,573222.764,1405518.3,0
2017,IDN,Indonesia,CHN,China,565821.271,1477597.634,0
2017,USA,USA,JPN,Japan,551992.415,1382827.871,0
2017,AZE,Azerbaijan,CHN,China,540285.672,1281725.6,0
2017,EGY,Egypt,BGR,Bulgaria,540168.264,1464185.9,0
2017,AZE,Azerbaijan,IND,India,538809.78,1129797.0,0
2017,KAZ,Kazakhstan,LTU,Lithuania,534072.699,2253998.292,0
2017,TCD,Chad,USA,USA,530707.422,1322194.066,0
2017,RUS,Russian Federation,DNK,Denmark,529312.813,1134918.829,0
2017,DZA,Algeria,ESP,Spain,528548.417,1228893.857,0
2017,LBY,Libya,NLD,Netherlands,527764.632,1234479.0,0
2017,NGA,Nigeria,CHE,Switzerland,522828.568,1284446.0,0
2017,BRN,Brunei Darussalam,THA,Thailand,516953.566,1266262.869,0
2017,RUS,Russian Federation,GRC,Greece,512859.549,1506771.78,0
2017,SAU,Saudi Arabia,NLD,Netherlands,500375.9,1301200.0,0
2017,AUS,Australia,SGP,Singapore,497999.873,1403432.39,0
2017,NGA,Nigeria,CHN,China,488798.424,1204628.702,0
2017,IRQ,Iraq,SRB,Serbia,483559.551,1340966.4,0
2017,GAB,Gabon,AUS,Australia,475083.124,1321159.6,0
2017,GBR,United Kingdom,USA,USA,474284.3,1188316.373,0
2017,ECU,Ecuador,JPN,Japan,473143.442,1181543.44,0
2017,USA,USA,IND,India,471298.962,1190721.254,0
2017,NGA,Nigeria,BRA,Brazil,471165.153,1067026.1,0
2017,USA,USA,FRA,France,453386.842,973149.576,0
2017,GNQ,Equatorial Guinea,KOR,Rep. of Korea,452924.27,903537.2,0
2017,USA,USA,SGP,Singapore,451907.97,1211332.239,0
2017,BRA,Brazil,LCA,Saint Lucia,441142.219,1412884.1,0
2017,GHA,Ghana,USA,USA,440546.816,1097569.7,0
2017,GNQ,Equatorial Guinea,PRT,Portugal,437546.859,1095365.2,0
2017,IDN,Indonesia,KOR,Rep. of Korea,435439.115,1086621.4,0
2017,ZAF,South Africa,CHN,China,428799.136,721651.616,0
2017,KWT,Kuwait,ZMB,Zambia,428781.237,5779.065,0
2017,EGY,Egypt,ITA,Italy,428319.767,1033500.0,0
2017,EGY,Egypt,ESP,Spain,427835.752,982476.0,0
2017,COL,Colombia,PER,Peru,422903.162,1099531.075,0
2017,KAZ,Kazakhstan,CZE,Czechia,421644.987,985840.0,0
2017,RUS,Russian Federation,TUR,TÃ¼rkiye,421138.294,1160446.1,0
2017,NGA,Nigeria,THA,Thailand,420418.567,1132382.9,0
2017,LBY,Libya,AUT,Austria,418841.887,975543.0,0
2017,MEX,Mexico,CHN,China,418499.961,1297555.1,0
2017,PNG,Papua New Guinea,AUS,Australia,415721.751,1156674.8,0
2017,ARE,United Arab Emirates,USA,USA,413989.691,1031405.799,0
2017,AZE,Azerbaijan,ESP,Spain,412646.919,940046.055,0
2017,RUS,Russian Federation,ISR,Israel,411592.0,815916.0,0
2017,AZE,Azerbaijan,AUT,Austria,408448.523,954643.0,0
2017,AZE,Azerbaijan,IDN,Indonesia,408359.762,1060924.0,0
2017,GBR,United Kingdom,CAN,Canada,405737.26,833116.507,0
2017,KAZ,Kazakhstan,CHE,Switzerland,405005.63,1002773.208,0
2017,RUS,Russian Federation,SRB,Serbia,403618.731,990506.2,0
2017,IRQ,Iraq,POL,Poland,400618.138,1131103.0,0
2017,BRA,Brazil,PRT,Portugal,398472.986,1291707.581,0
2017,MYS,Malaysia,NZL,New Zealand,397888.593,1003028.224,0
2017,NGA,Nigeria,AUS,Australia,397511.051,1019353.5,0
2017,IRQ,Iraq,AUT,Austria,383130.309,1124060.0,0
2017,QAT,Qatar,CHN,China,381149.001,1014120.006,0
2017,EGY,Egypt,GRC,Greece,379799.815,970613.3,0
2017,MNG,Mongolia,CHN,China,373937.142,1020603.837,0
2017,NZL,New Zealand,AUS,Australia,373528.146,1098555.993,0
2017,SGP,Singapore,ISR,Israel,371224.0,1027750.0,0
2017,AGO,Angola,ITA,Italy,367746.14,934220.0,0
2017,USA,USA,MYS,Malaysia,367366.028,984718.887,0
2017,RUS,Russian Federation,BIH,Bosnia Herzegovina,358742.997,869954.12,0
2017,VEN,Venezuela,MYS,Malaysia,358359.606,1569470.0,0
2017,USA,USA,BHS,Bahamas,355175.759,952043.061,0
2017,SAU,Saudi Arabia,DEU,Germany,353610.144,969584.037,0
2017,KAZ,Kazakhstan,POL,Poland,350981.979,1251469.989,0
2017,AZE,Azerbaijan,ROU,Romania,349263.864,833358.702,0
2017,VNM,Viet Nam,JPN,Japan,349234.48,814872.0,0
2017,AGO,Angola,IDN,Indonesia,348866.845,915809.0,0
2017,VNM,Viet Nam,THA,Thailand,345247.998,984576.6,0
2017,VEN,Venezuela,SWE,Sweden,344210.186,1150496.0,0
2017,ECU,Ecuador,CHN,China,343111.442,1142469.795,0
2017,KAZ,Kazakhstan,JPN,Japan,340898.652,1207784.286,0
2017,SDN,Sudan,IND,India,340295.749,964809.0,0
2017,USA,USA,THA,Thailand,333381.106,998642.484,0
2017,IRQ,Iraq,PRT,Portugal,329120.407,858416.0,0
2017,DNK,Denmark,SWE,Sweden,327714.231,727572.965,0
2017,AGO,Angola,FRA,France,327361.826,768853.372,0
2017,VEN,Venezuela,ESP,Spain,321760.433,1058020.0,0
2017,SDN,Sudan,CHN,China,319589.123,718004.689,0
2017,DZA,Algeria,AUS,Australia,316814.593,602813.071,0
2017,DZA,Algeria,PRT,Portugal,314711.368,751419.604,0
2017,MEX,Mexico,NLD,Netherlands,312631.441,763841.0,0
2017,USA,USA,ESP,Spain,309558.324,712743.191,0
2017,VNM,Viet Nam,AUS,Australia,309004.185,823106.0,0
2017,RUS,Russian Federation,SGP,Singapore,306280.421,759294.7,0
2017,CAN,Canada,ITA,Italy,302653.786,761622.878,0
2017,NOR,Norway,ITA,Italy,300943.472,761561.025,0
2017,TTO,Trinidad and Tobago,PER,Peru,297571.631,670431.5,0
2017,GAB,Gabon,IDN,Indonesia,295509.047,819988.4,0
2017,DZA,Algeria,IDN,Indonesia,293666.391,678381.8,0
2017,GAB,Gabon,MYS,Malaysia,292392.337,685024.0,0
2017,GNQ,Equatorial Guinea,IND,India,287026.46,715164.0,0
2017,AGO,Angola,PRT,Portugal,286041.813,687657.0,0
2017,RUS,Russian Federation,COL,Colombia,282848.495,758489.0,0
2017,AGO,Angola,THA,Thailand,282820.442,698154.34,0
2017,RUS,Russian Federation,BEL,Belgium,282539.621,731515.4,0
2017,RUS,Russian Federation,USA,USA,282049.456,977144.148,0
2017,ECU,Ecuador,PAN,Panama,281465.221,786207.1,0
2017,TCD,Chad,CHN,China,277565.402,719810.3,0
2017,THA,Thailand,CHN,China,273342.445,754506.618,0
2017,IRQ,Iraq,MYS,Malaysia,272261.723,712668.0,0
2017,AZE,Azerbaijan,THA,Thailand,270192.198,752439.0,0
2017,GHA,Ghana,NLD,Netherlands,269146.183,677041.0,0
2017,CMR,Cameroon,ESP,Spain,266560.428,665539.0,0
2017,VNM,Viet Nam,MYS,Malaysia,265897.862,644546.0,0
2017,CMR,Cameroon,CHN,China,263699.81,655615.679,0
2017,MYS,Malaysia,JPN,Japan,262600.917,623921.84,0
2017,ZAF,South Africa,CHE,Switzerland,258834.078,840085.0,0
2017,RUS,Russian Federation,MYS,Malaysia,255752.939,394097.517,0
2017,BRN,Brunei Darussalam,SGP,Singapore,255342.815,626670.114,0
2017,ARE,United Arab Emirates,BGD,Bangladesh,255126.397,829826.0,0
2017,COG,Congo,AUS,Australia,254056.321,727071.0,0
2017,AZE,Azerbaijan,HRV,Croatia,250569.936,632035.1,0
2017,CMR,Cameroon,FRA,France,250383.823,654581.081,0
2017,USA,USA,DEU,Germany,249457.773,570919.0,0
2017,CAN,Canada,ESP,Spain,249375.643,497348.442,0
2017,NGA,Nigeria,AUT,Austria,247186.269,573163.0,0
2017,AUS,Australia,MYS,Malaysia,246155.265,675205.407,0
2017,IRQ,Iraq,HRV,Croatia,246005.462,722939.2,0
2017,GBR,United Kingdom,ITA,Italy,245359.83,493668.742,0
2017,SAU,Saudi Arabia,LTU,Lithuania,242247.937,596854.0,0
2017,OMN,Oman,KOR,Rep. of Korea,242103.698,584987.26,0
2017,GNQ,Equatorial Guinea,USA,USA,241243.885,601030.285,0
2017,OMN,Oman,USA,USA,240225.197,598492.346,0
2017,IRQ,Iraq,SWE,Sweden,236423.465,617636.0,0
2017,RUS,Russian Federation,AUS,Australia,232475.239,627871.0,0
2017,SAU,Saudi Arabia,BGD,Bangladesh,228484.429,772398.0,0
2017,COL,Colombia,ESP,Spain,225492.608,781287.394,0
2017,COL,Colombia,TTO,Trinidad and Tobago,222993.512,665409.5,0
2017,DZA,Algeria,SGP,Singapore,217575.115,529464.4,0
2017,BRN,Brunei Darussalam,MYS,Malaysia,216483.651,499762.234,0
2017,CAN,Canada,GBR,United Kingdom,215445.815,537581.471,0
2017,CMR,Cameroon,ITA,Italy,212643.299,565269.0,0
2017,IRQ,Iraq,HUN,Hungary,212454.96,588393.1,0
2017,GNQ,Equatorial Guinea,ESP,Spain,209971.855,556340.0,0
2017,RUS,Russian Federation,NZL,New Zealand,208854.569,376970.257,0
2017,DNK,Denmark,DEU,Germany,208178.813,450832.893,0
2017,CAN,Canada,CHN,China,205381.544,610700.396,0
2017,TCD,Chad,NLD,Netherlands,204686.112,496988.0,0
2017,BRN,Brunei Darussalam,CHN,China,204333.628,508366.442,0
2017,AGO,Angola,JPN,Japan,203319.848,523867.0,0
2017,COD,Dem. Rep. of the Congo,CHN,China,199004.04,466674.0,0
2017,BRN,Brunei Darussalam,AUS,Australia,197817.28,459219.228,0
2017,MYS,Malaysia,KOR,Rep. of Korea,197752.599,433618.799,0
2017,GBR,United Kingdom,NOR,Norway,193569.883,529447.508,0
2017,COD,Dem. Rep. of the Congo,IDN,Indonesia,193051.923,516112.0,0
2017,KAZ,Kazakhstan,MLT,Malta,191012.565,499246.0,0
2017,VEN,Venezuela,DEU,Germany,189264.796,656028.0,0
2017,BRA,Brazil,PAN,Panama,185179.448,557199.0,0
2017,DNK,Denmark,NOR,Norway,183680.452,421842.139,0
2017,NGA,Nigeria,URY,Uruguay,183553.519,395962.0,0
2017,ZAF,South Africa,USA,USA,182965.248,281700.0,0
2017,KAZ,Kazakhstan,TUR,TÃ¼rkiye,180091.782,469473.2,0
2017,TUR,TÃ¼rkiye,IND,India,179087.251,404266.0,0
2017,PHL,Philippines,THA,Thailand,177816.932,443882.3,0
2017,TTO,Trinidad and Tobago,USA,USA,176021.547,438536.631,0
2017,DZA,Algeria,AUT,Austria,174677.964,396959.0,0
2017,DZA,Algeria,CUB,Cuba,173613.762,359008.3,0
2017,LBY,Libya,SWE,Sweden,173187.57,405056.0,0
2017,COL,Colombia,MYS,Malaysia,170437.072,518815.1,0
2017,COL,Colombia,SGP,Singapore,170065.782,492977.7,0
2017,TUN,Tunisia,ITA,Italy,167025.395,421163.0,0
2017,EGY,Egypt,USA,USA,166474.11,414750.334,0
2017,BRA,Brazil,BHS,Bahamas,164272.107,537679.2,0
2017,GBR,United Kingdom,THA,Thailand,164264.912,418489.0,0
2017,TUR,TÃ¼rkiye,IDN,Indonesia,162444.688,440957.4,0
2017,NGA,Nigeria,DOM,Dominican Rep.,162438.826,360022.0,0
2017,CHN,China,MYS,Malaysia,161111.76,415317.0,0
2017,RUS,Russian Federation,CAN,Canada,160951.152,391028.959,0
2017,NZL,New Zealand,SGP,Singapore,158852.194,425800.82,0
2017,GNQ,Equatorial Guinea,FRA,France,158723.656,382973.0,0
2017,MEX,Mexico,DOM,Dominican Rep.,158049.97,375742.3,0
2017,KAZ,Kazakhstan,BGR,Bulgaria,157660.044,444562.929,0
2017,KAZ,Kazakhstan,HRV,Croatia,156887.497,396169.794,0
2017,RUS,Russian Federation,NOR,Norway,153349.0,345287.612,0
2017,CMR,Cameroon,IND,India,152715.967,394316.0,0
2017,BRN,Brunei Darussalam,KOR,Rep. of Korea,151301.056,355865.31,0
